donor,donation_full_name,event_name,institution,donorgroup,donation_type,amount_exact,amount_range_low,amount_range_high,amount_other,donation_date_start,donation_date_end,collection_date,data_source_name,data_source_url,donation_class,donation_list,event_date_title
Freshfields Bruckhaus,,,The Metropolitan Museum of Art,Contributors to the Museum: Corporate Patrons,u,,,,,2009-07-01,2010-06-30,2017-01-21,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Corporate Patrons,2009-2010 Annual Report: Corporate Patrons,In the Met's 2009-2010 fiscal year
Deringer US LLP,,,The Metropolitan Museum of Art,Contributors to the Museum: Corporate Patrons,u,,,,,2009-07-01,2010-06-30,2017-01-21,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Corporate Patrons,2009-2010 Annual Report: Corporate Patrons,In the Met's 2009-2010 fiscal year
"Goldman, Sachs & Co.",,,The Metropolitan Museum of Art,Contributors to the Museum: Corporate Patrons,u,,,,,2009-07-01,2010-06-30,2017-01-21,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Corporate Patrons,2009-2010 Annual Report: Corporate Patrons,In the Met's 2009-2010 fiscal year
The Guardian Life Insurance Company,,,The Metropolitan Museum of Art,Contributors to the Museum: Corporate Patrons,u,,,,,2009-07-01,2010-06-30,2017-01-21,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Corporate Patrons,2009-2010 Annual Report: Corporate Patrons,In the Met's 2009-2010 fiscal year
"Hasbro, Inc.",,,The Metropolitan Museum of Art,Contributors to the Museum: Corporate Patrons,u,,,,,2009-07-01,2010-06-30,2017-01-21,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Corporate Patrons,2009-2010 Annual Report: Corporate Patrons,In the Met's 2009-2010 fiscal year
Hearst Magazines,,,The Metropolitan Museum of Art,Contributors to the Museum: Corporate Patrons,u,,,,,2009-07-01,2010-06-30,2017-01-21,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Corporate Patrons,2009-2010 Annual Report: Corporate Patrons,In the Met's 2009-2010 fiscal year
"Hitachi America, Ltd.",,,The Metropolitan Museum of Art,Contributors to the Museum: Corporate Patrons,u,,,,,2009-07-01,2010-06-30,2017-01-21,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Corporate Patrons,2009-2010 Annual Report: Corporate Patrons,In the Met's 2009-2010 fiscal year
IBM Corporation,,,The Metropolitan Museum of Art,Contributors to the Museum: Corporate Patrons,u,,,,,2009-07-01,2010-06-30,2017-01-21,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Corporate Patrons,2009-2010 Annual Report: Corporate Patrons,In the Met's 2009-2010 fiscal year
ING,,,The Metropolitan Museum of Art,Contributors to the Museum: Corporate Patrons,u,,,,,2009-07-01,2010-06-30,2017-01-21,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Corporate Patrons,2009-2010 Annual Report: Corporate Patrons,In the Met's 2009-2010 fiscal year
Intesa Sanpaolo,,,The Metropolitan Museum of Art,Contributors to the Museum: Corporate Patrons,u,,,,,2009-07-01,2010-06-30,2017-01-21,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Corporate Patrons,2009-2010 Annual Report: Corporate Patrons,In the Met's 2009-2010 fiscal year
